theta,J
-0.9613695,-4.631507
-0.9663696,-4.636192
-0.9713707,-4.640863
-0.97637177,-4.645514
-0.98137283,-4.650146
-0.986372,-4.654763
-0.99137306,-4.659362
-0.99637413,-4.6639414
-1.0013752,-4.6685047
-1.0063753,-4.6730523
-1.0113764,-4.677578
-1.0163765,-4.682086
-1.0213766,-4.686578
-1.0263777,-4.6910524
-1.0313787,-4.695509
-1.0363789,-4.699948
-1.041379,-4.704366
-1.04638,-4.7087665
-1.0513802,-4.713151
-1.0563812,-4.7175183
-1.0613823,-4.721864
-1.0663834,-4.7261925
-1.0713825,-4.730503
-1.0763836,-4.7347937
-1.0813847,-4.739066
-1.0863857,-4.743325
-1.0913858,-4.7475605
-1.0963869,-4.7517786
-1.101387,-4.755978
-1.1063871,-4.760154
-1.1113882,-4.764318
-1.1163893,-4.768461
-1.1213894,-4.772585
-1.1263905,-4.776689
-1.1313906,-4.780774
-1.1363907,-4.7848425
-1.1413918,-4.788887
-1.1463928,-4.7929163
-1.1513939,-4.7969255
-1.156395,-4.800915
-1.1613941,-4.804884
-1.1663952,-4.8088355
-1.1713963,-4.812766
-1.1763964,-4.816675
-1.1813974,-4.8205676
-1.1863985,-4.82444
-1.1913977,-4.828294
-1.1963987,-4.8321247
-1.2013998,-4.8359375
-1.2063999,-4.83973
-1.211401,-4.843502
-1.2164011,-4.8472557
-1.2214012,-4.8509893
-1.2264023,-4.854699
-1.2314034,-4.8583927
-1.2364044,-4.8620653
-1.2414055,-4.865717
-1.2464046,-4.8693495
-1.2514057,-4.87296
-1.2564068,-4.876551
-1.2614069,-4.880125
-1.266408,-4.8836746
-1.271409,-4.887205
-1.2764082,-4.8907156
-1.2814093,-4.8942056
-1.2864103,-4.8976736
-1.2914104,-4.901119
-1.2964115,-4.90455
-1.3014126,-4.907955
-1.3064117,-4.911341
-1.3114128,-4.914709
-1.3164139,-4.9180546
-1.321415,-4.921376
-1.326416,-4.9246798
-1.3314161,-4.927964
-1.3364162,-4.931226
-1.3414173,-4.9344664
-1.3464174,-4.937688
-1.3514185,-4.9408884
-1.3564196,-4.944066
-1.3614197,-4.9472246
-1.3664198,-4.950361
-1.3714209,-4.9534764
-1.376421,-4.9565725
-1.381422,-4.959646
-1.3864231,-4.9626994
-1.3914223,-4.9657326
-1.3964233,-4.9687448
-1.4014244,-4.9717307
-1.4064255,-4.9747047
-1.4114265,-4.9776506
-1.4164267,-4.9805794
-1.4214268,-4.9834847
-1.4264278,-4.98637
-1.431428,-4.989238
-1.436429,-4.992079
-1.4414301,-4.9949
-1.4464302,-4.9977026
-1.4514303,-5.0004854
-1.4564314,-5.0032434
-1.4614315,-5.0059814
-1.4664326,-5.0086975
-1.4714336,-5.0113955
-1.4764347,-5.0140676
-1.4814339,-5.0167246
-1.4864349,-5.019355
-1.491436,-5.021965
-1.4964371,-5.024558
-1.5014372,-5.0271306
-1.5064383,-5.0296774
-1.5114384,-5.032204
-1.5164385,-5.034711
-1.5214396,-5.0372
-1.5264406,-5.039659
-1.5314407,-5.0421047
-1.5364408,-5.044526
-1.5414419,-5.0469275
-1.546442,-5.0493073
-1.5514431,-5.0516653
-1.5564442,-5.0540056
-1.5614452,-5.056323
-1.5664444,-5.058616
-1.5714455,-5.060892
-1.5764465,-5.0631485
-1.5814476,-5.065383
-1.5864477,-5.0675964
-1.5914488,-5.069788
-1.5964489,-5.07196
-1.601449,-5.074112
-1.6064501,-5.076236
-1.6114511,-5.0783453
-1.6164513,-5.0804367
-1.6214523,-5.0825005
-1.6264524,-5.084548
-1.6314526,-5.0865755
-1.6364536,-5.088583
-1.6414547,-5.0905704
-1.6464558,-5.092533
-1.6514568,-5.0944786
-1.656456,-5.096402
-1.6614571,-5.09831
-1.6664581,-5.1001935
-1.6714582,-5.1020584
-1.6764593,-5.103901
-1.6814594,-5.105727
-1.6864595,-5.1075325
-1.6914606,-5.1093187
-1.6964617,-5.1110835
-1.7014618,-5.112832
-1.7064629,-5.11456
-1.711463,-5.116269
-1.7164631,-5.1179566
-1.7214642,-5.119629
-1.7264652,-5.1212826
-1.7314663,-5.122913
-1.7364674,-5.124525
-1.7414665,-5.1261215
-1.7464676,-5.127694
-1.7514687,-5.1292553
-1.7564688,-5.130797
-1.7614698,-5.1323204
-1.7664709,-5.133828
-1.7714701,-5.135314
-1.7764711,-5.1367836
-1.7814722,-5.1382394
-1.7864723,-5.1396713
-1.7914734,-5.1410904
-1.7964745,-5.1424913
-1.8014736,-5.1438794
-1.8064747,-5.1452456
-1.8114758,-5.146598
-1.8164768,-5.1479335
-1.8214779,-5.1492558
-1.826478,-5.1505632
-1.8314781,-5.151848
-1.8364792,-5.15312
-1.8414793,-5.1543813
-1.8464804,-5.1556196
-1.8514814,-5.156847
-1.8564806,-5.158063
-1.8614817,-5.159255
-1.8664827,-5.1604424
-1.8714828,-5.1616106
-1.8764839,-5.1627655
-1.881485,-5.163906
-1.8864841,-5.1650324
-1.8914852,-5.166146
-1.8964863,-5.167248
-1.9014874,-5.16833
-1.9064884,-5.1694045
-1.9114885,-5.1704655
-1.9164886,-5.1715183
-1.9214897,-5.1725516
-1.9264898,-5.1735697
-1.9314909,-5.174578
-1.936492,-5.1755733
-1.9414921,-5.176559
-1.9464922,-5.1775312
-1.9514933,-5.1784945
-1.9564934,-5.1794434
-1.9614944,-5.1803827
-1.9664955,-5.181306
-1.9714966,-5.1822176
-1.9764957,-5.1831217
-1.9814968,-5.1840143
-1.9864979,-5.1848936
-1.991499,-5.1857643
-1.9964991,-5.1866236
-2.0015001,-5.187475
-2.0065002,-5.1883144
-2.0115004,-5.189138
-2.0165014,-5.189955
-2.0215025,-5.1907635
-2.0265026,-5.191558
-2.0315027,-5.192342
-2.0365038,-5.19312
-2.041504,-5.193887
-2.046505,-5.194643
-2.051506,-5.1953897
-2.056507,-5.196124
-2.0615063,-5.1968517
-2.0665073,-5.1975694
-2.0715084,-5.198277
-2.0765095,-5.1989756
-2.0815096,-5.199663
-2.0865107,-5.2003407
-2.0915108,-5.2010093
-2.096511,-5.2016716
-2.101512,-5.202322
-2.106513,-5.2029657
-2.1115131,-5.2035933
-2.1165142,-5.20422
-2.1215143,-5.204834
-2.1265144,-5.2054386
-2.1315155,-5.2060323
-2.1365166,-5.2066226
-2.1415176,-5.207202
-2.1465187,-5.207767
-2.1515179,-5.2083287
-2.156519,-5.208879
-2.16152,-5.209423
-2.16652,-5.209955
-2.1715212,-5.21048
-2.1765213,-5.210995
-2.1815214,-5.211504
-2.1865225,-5.2120004
-2.1915236,-5.212488
-2.1965237,-5.212972
-2.2015247,-5.2134447
-2.2065248,-5.2139077
-2.211525,-5.214363
-2.216526,-5.214814
-2.221527,-5.215246
-2.2265282,-5.215679
-2.2315292,-5.2160997
-2.2365284,-5.2165165
-2.2415295,-5.216917
-2.2465305,-5.2173166
-2.2515306,-5.2177024
-2.2565317,-5.2180786
-2.2615328,-5.2184534
-2.266532,-5.218816
-2.271533,-5.2191687
-2.276534,-5.219513
-2.2815342,-5.219853
-2.2865353,-5.220187
-2.2915363,-5.220503
-2.2965355,-5.220821
-2.3015366,-5.2211266
-2.3065376,-5.221425
-2.3115387,-5.221712
-2.3165398,-5.2219944
-2.321539,-5.22227
-2.32654,-5.222537
-2.331541,-5.222795
-2.3365412,-5.2230434
-2.3415422,-5.2232857
-2.3465433,-5.2235203
-2.3515425,-5.223751
-2.3565435,-5.223968
-2.3615446,-5.2241764
-2.3665447,-5.2243843
-2.3715458,-5.2245846
-2.3765469,-5.2247705
-2.381546,-5.2249537
-2.386547,-5.225128
-2.3915482,-5.225299
-2.3965492,-5.2254543
-2.4015503,-5.2256145
-2.4065504,-5.2257576
-2.4115505,-5.225896
-2.4165516,-5.2260265
-2.4215517,-5.226158
-2.4265528,-5.226274
-2.4315538,-5.2263813
-2.436554,-5.226492
-2.441554,-5.2265825
-2.4465551,-5.2266746
-2.4515553,-5.2267647
-2.4565563,-5.226839
-2.4615574,-5.226912
-2.4665585,-5.2269726
-2.4715576,-5.2270365
-2.4765587,-5.227087
-2.4815598,-5.227134
-2.4865608,-5.227173
-2.491561,-5.227211
-2.496561,-5.227235
-2.501562,-5.2272573
-2.5065622,-5.2272735
-2.5115633,-5.2272806
-2.5165644,-5.2272863
-2.5215645,-5.227288
-2.5265646,-5.227275
-2.5315657,-5.2272673
-2.5365658,-5.2272468
-2.5415668,-5.2272215
-2.546568,-5.2271957
-2.551569,-5.2271557
-2.5565681,-5.227115
-2.5615692,-5.2270703
-2.5665703,-5.2270207
-2.5715714,-5.226962
-2.5765715,-5.2269025
-2.5815725,-5.226837
-2.5865726,-5.2267675
-2.5915728,-5.226688
-2.5965738,-5.226606
-2.601575,-5.2265234
-2.606575,-5.226431
-2.611576,-5.2263365
-2.6165762,-5.2262344
-2.6215763,-5.2261343
-2.6265774,-5.2260256
-2.6315784,-5.225912
-2.6365795,-5.2257934
-2.6415806,-5.225671
-2.6465797,-5.225544
-2.6515808,-5.2254133
-2.6565819,-5.2252817
-2.661582,-5.225145
-2.666583,-5.224998
-2.6715832,-5.224855
-2.6765833,-5.224703
-2.6815844,-5.2245474
-2.6865854,-5.22439
-2.6915855,-5.22423
-2.6965866,-5.224058
-2.7015867,-5.2238936
-2.7065868,-5.2237206
-2.711588,-5.223545
-2.716589,-5.223363
-2.72159,-5.223183
-2.726591,-5.222996
-2.7315903,-5.2228074
-2.7365913,-5.2226143
-2.7415924,-5.2224164
-2.7465925,-5.2222166
-2.7515936,-5.2220182
-2.7565947,-5.2218094
-2.7615938,-5.2216005
-2.766595,-5.2213902
-2.771596,-5.221175
-2.776596,-5.2209554
-2.7815971,-5.220737
-2.7865982,-5.220515
-2.7915974,-5.220283
-2.7965984,-5.2200556
-2.8015995,-5.2198277
-2.8066006,-5.219591
-2.8116016,-5.2193537
-2.8166008,-5.2191153
-2.8216019,-5.218874
-2.826603,-5.2186317
-2.831603,-5.218384
-2.836604,-5.218135
-2.8416052,-5.217886
-2.8466043,-5.2176294
-2.8516054,-5.2173777
-2.8566065,-5.217119
-2.8616066,-5.216858
-2.8666077,-5.216595
-2.8716087,-5.216326
-2.876608,-5.2160625
-2.881609,-5.2157917
-2.88661,-5.2155247
-2.891611,-5.2152524
-2.8966122,-5.214978
-2.9016123,-5.2147036
-2.9066124,-5.2144184
-2.9116135,-5.214141
-2.9166136,-5.2138586
-2.9216146,-5.213574
-2.9266157,-5.2132864
-2.9316158,-5.2129974
-2.936616,-5.212708
-2.941617,-5.2124147
-2.9466171,-5.2121267
-2.9516182,-5.211832
-2.9566193,-5.2115326
-2.9616184,-5.211236
-2.9666195,-5.2109365
-2.9716206,-5.2106357
-2.9766216,-5.210334
-2.9816227,-5.210031
-2.9866228,-5.2097263
-2.991623,-5.209421
-2.996624,-5.209115
-3.001624,-5.208798
-3.0066252,-5.2084923
-3.0116262,-5.2081747
-3.0166264,-5.2078624
-3.0216265,-5.207549
-3.0266275,-5.2072334
-3.0316277,-5.2069182
-3.0366287,-5.206594
-3.0416298,-5.20628
-3.0466309,-5.2059546
-3.05163,-5.2056394
-3.056631,-5.205313
-3.0616322,-5.2049866
-3.0666332,-5.2046633
-3.0716333,-5.204336
-3.0766344,-5.2040086
-3.0816345,-5.203684
-3.0866346,-5.203349
-3.0916357,-5.203026
-3.0966368,-5.202686
-3.101637,-5.202356
-3.106638,-5.2020216
-3.111638,-5.2016883
-3.1166382,-5.201354
-3.1216393,-5.2010155
-3.1266403,-5.2006836
-3.1316414,-5.200344
-3.1366405,-5.2000074
-3.1416416,-5.1996675
-3.1466427,-5.1993294
-3.1516438,-5.198985
-3.1566439,-5.1986456
-3.161645,-5.1983013
-3.166645,-5.197956
-3.1716452,-5.1976147
-3.1766462,-5.1972704
-3.1816473,-5.196926
-3.1866474,-5.19658
-3.1916485,-5.1962323
-3.1966486,-5.1958885
-3.2016487,-5.19554
-3.2066498,-5.1951904
-3.2116508,-5.194846
-3.216652,-5.194495
-3.221653,-5.1941414
-3.2266521,-5.193794
-3.2316532,-5.1934385
-3.2366543,-5.1930866
-3.2416544,-5.1927347
-3.2466555,-5.1923876
-3.2516565,-5.1920323
-3.2566557,-5.191677
-3.2616568,-5.1913233
-3.2666578,-5.1909723
-3.271658,-5.1906157
-3.276659,-5.1902595
-3.28166,-5.1899033
-3.2866592,-5.189549
-3.2916603,-5.189191
-3.2966614,-5.188838
-3.3016624,-5.188477
-3.3066635,-5.1881256
-3.3116627,-5.1877646
-3.3166637,-5.1874065
-3.3216648,-5.1870456
-3.326665,-5.186692
-3.331666,-5.1863317
-3.336667,-5.185972
-3.3416662,-5.1856165
-3.3466673,-5.1852574
-3.3516684,-5.184894
-3.3566685,-5.184534
-3.3616695,-5.1841745
-3.3666706,-5.183817
-3.3716698,-5.1834536
-3.3766708,-5.1830926
-3.381672,-5.1827316
-3.386673,-5.1823754
-3.391674,-5.1820164
-3.3966742,-5.181653
-3.4016743,-5.181288
-3.4066753,-5.1809287
-3.4116755,-5.1805696
-3.4166765,-5.18021
-3.4216776,-5.179845
-3.4266777,-5.1794844
-3.4316778,-5.179125
-3.436679,-5.1787643
-3.441679,-5.178401
-3.44668,-5.178036
-3.4516811,-5.177677
-3.4566803,-5.1773176
-3.4616814,-5.1769543
-3.4666824,-5.1765947
-3.4716835,-5.1762314
-3.4766846,-5.175872
-3.4816847,-5.1755085
-3.4866848,-5.175151
-3.4916859,-5.1747847
-3.496686,-5.1744246
-3.501687,-5.1740675
-3.506688,-5.1737037
-3.5116882,-5.1733494
-3.5166883,-5.1729836
-3.5216894,-5.172626
-3.5266895,-5.172264
-3.5316906,-5.171902
-3.5366917,-5.171542
-3.5416927,-5.1711845
-3.546692,-5.170824
-3.551693,-5.1704597
-3.556694,-5.170101
-3.561695,-5.1697454
-3.5666952,-5.169386
-3.5716963,-5.1690273
-3.5766964,-5.168663
-3.5816965,-5.1683083
-3.5866976,-5.1679516
-3.5916986,-5.167591
-3.5966988,-5.1672373
-3.6016989,-5.1668777
-3.6067,-5.166517
-3.6117,-5.16616
-3.6167011,-5.165803
-3.6217022,-5.165447
-3.6267033,-5.1650853
-3.6317024,-5.164735
-3.6367035,-5.164383
-3.6417046,-5.1640234
-3.6467056,-5.163665
-3.6517057,-5.1633096
-3.6567068,-5.1629543
-3.661707,-5.1626005
-3.666707,-5.162245
-3.671708,-5.161893
-3.6767092,-5.1615415
-3.6817093,-5.161185
-3.6867104,-5.1608343
-3.6917105,-5.160475
-3.6967106,-5.1601214
-3.7017117,-5.159774
-3.7067127,-5.159417
-3.7117138,-5.159065
-3.7167149,-5.1587143
-3.721714,-5.1583586
-3.726715,-5.1580095
-3.7317162,-5.1576567
-3.7367163,-5.1573105
-3.7417173,-5.1569533
-3.7467184,-5.1566076
-3.7517176,-5.1562557
-3.7567186,-5.1559076
-3.7617197,-5.155553
-3.7667198,-5.1552076
-3.771721,-5.1548553
-3.776721,-5.154503
-3.781721,-5.1541595
-3.7867222,-5.1538153
-3.7917233,-5.1534653
-3.7967243,-5.1531143
-3.8017254,-5.152767
-3.8067245,-5.152419
-3.8117256,-5.152072
-3.8167267,-5.151724
-3.8217268,-5.1513777
-3.8267279,-5.151031
-3.831729,-5.1506853
-3.836728,-5.150338
-3.8417292,-5.149995
-3.8467302,-5.1496544
-3.8517303,-5.149306
-3.8567314,-5.1489553
-3.8617325,-5.1486177
-3.8667316,-5.1482725
-3.8717327,-5.1479273
-3.8767338,-5.147582
-3.8817348,-5.147235
-3.886736,-5.1468935
-3.891736,-5.146553
-3.8967361,-5.146203
-3.9017372,-5.1458626
-3.9067373,-5.1455193
-3.9117384,-5.145177
-3.9167395,-5.1448298
-3.9217396,-5.144497
-3.9267397,-5.1441555
-3.9317408,-5.1438036
-3.9367409,-5.143463
-3.941742,-5.1431255
-3.946743,-5.1427794
-3.9517422,-5.1424375
-3.9567432,-5.1420956
-3.9617443,-5.14176
-3.9667454,-5.1414137
-3.9717464,-5.141074
-3.9767466,-5.140733
-3.9817467,-5.1403875
-3.9867477,-5.1400485
-3.9917479,-5.1397095
-3.996749,-5.139371
-4.00175,-5.1390257
-4.00675,-5.138686
-4.01175,-5.1383505
-4.0167513,-5.1380033
-4.0217514,-5.1376677
-4.0267525,-5.137328
-4.0317535,-5.136982
-4.0367546,-5.1366405
-4.041754,-5.1363
-4.046755,-5.1359596
-4.051756,-5.135619
-4.056757,-5.1352825
-4.061757,-5.134942
-4.066758,-5.1345997
-4.0717583,-5.134255
-4.0767584,-5.133914
-4.0817595,-5.1335735
-4.0867605,-5.133238
-4.0917606,-5.1328926
-4.0967607,-5.132555
-4.101762,-5.132212
-4.106762,-5.1318607
-4.111763,-5.131528
-4.116764,-5.1311836
-4.121765,-5.1308465
-4.1267643,-5.1305013
-4.1317654,-5.1301565
-4.1367664,-5.129821
-4.1417675,-5.129474
-4.1467676,-5.1291323
-4.1517687,-5.1287932
-4.156769,-5.1284485
-4.161769,-5.1281047
-4.16677,-5.12776
-4.171771,-5.127417
-4.176771,-5.1270704
-4.181772,-5.126731
-4.1867723,-5.1263885
-4.1917725,-5.1260386
-4.1967735,-5.125694
-4.2017746,-5.1253495
-4.2067757,-5.1250043
-4.2117767,-5.1246634
-4.216776,-5.124321
-4.221777,-5.123966
-4.226778,-5.123621
-4.231778,-5.123279
-4.236779,-5.12293
-4.2417793,-5.1225824
-4.2467794,-5.1222353
-4.2517805,-5.1218867
-4.2567816,-5.1215363
-4.2617817,-5.1211877
-4.2667828,-5.120838
-4.271783,-5.120489
-4.276783,-5.120141
-4.281784,-5.119791
-4.286785,-5.1194377
-4.291786,-5.1190877
-4.2967873,-5.1187334
-4.3017864,-5.118383
-4.3067875,-5.118034
-4.3117886,-5.117678
-4.3167887,-5.1173296
-4.3217897,-5.116975
-4.326791,-5.116622
-4.33179,-5.1162634
-4.336791,-5.1159115
-4.341792,-5.1155596
-4.346792,-5.115197
-4.3517933,-5.1148443
-4.3567944,-5.114488
-4.3617935,-5.114131
-4.3667946,-5.113771
-4.3717957,-5.1134186
-4.3767967,-5.113058
-4.381798,-5.1126995
-4.386798,-5.112339
-4.391798,-5.1119757
-4.396799,-5.111615
-4.401799,-5.1112595
-4.4068003,-5.110898
-4.4118013,-5.1105328
-4.4168005,-5.1101685
-4.4218016,-5.109808
-4.4268026,-5.109439
-4.4318027,-5.1090794
-4.436804,-5.108715
-4.441805,-5.108345
-4.446804,-5.107982
-4.451805,-5.1076183
-4.456806,-5.10725
-4.4618073,-5.106879
-4.4668083,-5.106512
-4.4718084,-5.106146
-4.4768085,-5.105775
-4.4818096,-5.1054044
-4.4868097,-5.105038
-4.491811,-5.1046634
-4.496812,-5.104294
-4.501812,-5.1039205
-4.506812,-5.103546
-4.511813,-5.103177
-4.5168133,-5.102798
-4.5218143,-5.1024237
-4.5268154,-5.1020494
-4.5318165,-5.1016726
-4.5368156,-5.1013002
-4.5418167,-5.10092
-4.546818,-5.1005445
-4.551819,-5.100168
-4.556819,-5.099787
-4.56182,-5.0994043
-4.56682,-5.0990257
-4.5718203,-5.098646
-4.5768213,-5.0982656
-4.5818224,-5.097883
-4.5868225,-5.097507
-4.5918226,-5.097125
-4.5968237,-5.096739
-4.601824,-5.0963593
-4.606825,-5.0959735
-4.611826,-5.0955863
-4.616827,-5.0951996
-4.621826,-5.0948143
-4.6268272,-5.0944214
-4.6318283,-5.094033
-4.6368294,-5.0936522
-4.6418295,-5.093263
-4.6468306,-5.0928736
-4.6518307,-5.092482
-4.656831,-5.092086
-4.661832,-5.0917
-4.666833,-5.0913076
-4.671833,-5.0909166
-4.676834,-5.0905247
-4.681834,-5.09013
-4.6868343,-5.089741
-4.6918354,-5.0893397
-4.6968365,-5.0889454
-4.7018375,-5.0885496
-4.7068386,-5.0881515
-4.711838,-5.087757
-4.716839,-5.0873594
-4.72184,-5.0869603
-4.72684,-5.086566
-4.731841,-5.086169
-4.736841,-5.0857687
-4.7418413,-5.08536
-4.7468424,-5.084964
-4.7518435,-5.084563
-4.7568436,-5.0841618
-4.7618446,-5.0837593
-4.7668447,-5.0833545
-4.771845,-5.082952
-4.776846,-5.082548
-4.781847,-5.08214
-4.786848,-5.0817385
-4.791849,-5.081332
-4.7968483,-5.0809298
-4.8018494,-5.0805216
-4.8068504,-5.080112
-4.8118505,-5.0797033
-4.8168516,-5.0792947
-4.8218527,-5.0788865
-4.826852,-5.078473
-4.831853,-5.078064
-4.836854,-5.0776625
-4.841854,-5.07725
-4.846855,-5.0768385
-4.851856,-5.076428
-4.8568554,-5.0760126
-4.8618565,-5.0755997
-4.8668575,-5.075187
-4.8718586,-5.0747724
-4.8768597,-5.074359
-4.881859,-5.0739436
-4.88686,-5.0735326
-4.891861,-5.073117
-4.896861,-5.072697
-4.901862,-5.0722833
-4.906863,-5.071867
-4.9118624,-5.0714483
-4.9168634,-5.0710306
-4.9218645,-5.070611
-4.9268646,-5.070198
-4.9318657,-5.069781
-4.9368668,-5.069356
-4.941866,-5.06894
-4.946867,-5.06852
-4.951868,-5.068098
-4.956869,-5.0676775
-4.96187,-5.067255
-4.9668703,-5.066837
-4.9718704,-5.0664053
-4.9768715,-5.065989
-4.9818716,-5.065565
-4.9868727,-5.0651436
-4.9918737,-5.064722
-4.996874,-5.064294
-5.001874,-5.063868
-5.006875,-5.063442
-5.011875,-5.063019
-5.016876,-5.0625973
-5.0218773,-5.0621643
-5.0268784,-5.061739
-5.0318775,-5.0613165
-5.0368786,-5.06089
-5.0418797,-5.060463
-5.0468807,-5.0600405
-5.051881,-5.0596066
-5.056881,-5.059182
-5.061882,-5.0587435
-5.066882,-5.058318
-5.071883,-5.057892
-5.0768843,-5.057457
-5.0818844,-5.0570354
-5.0868845,-5.056601
-5.0918856,-5.0561705
-5.0968857,-5.0557394
-5.1018867,-5.0553083
-5.106888,-5.0548763
-5.111889,-5.054448
-5.116888,-5.0540104
-5.121889,-5.0535808
-5.12689,-5.0531425
-5.1318913,-5.0527134
-5.1368914,-5.052284
-5.1418924,-5.0518465
-5.1468925,-5.0514226
-5.1518927,-5.0509834
-5.1568937,-5.0505447
-5.161895,-5.05011
-5.166895,-5.0496755
-5.171896,-5.049244
-5.176896,-5.0488076
-5.181896,-5.0483747
-5.1868973,-5.0479355
-5.1918983,-5.0475
-5.1968994,-5.047063
-5.2019005,-5.0466332
-5.2068996,-5.0461926
-5.2119007,-5.0457516
-5.216902,-5.0453157
-5.221902,-5.04488
-5.226903,-5.0444403
-5.231903,-5.0440044
-5.236903,-5.0435653
-5.2419043,-5.043127
-5.2469053,-5.0426846
-5.2519054,-5.04225
-5.2569065,-5.0418143
-5.2619066,-5.0413733
-5.2669067,-5.0409307
-5.271908,-5.0404925
-5.276909,-5.040051
-5.28191,-5.039609
-5.286911,-5.039169
-5.29191,-5.0387287
-5.2969112,-5.0382895
-5.3019123,-5.0378475
-5.3069124,-5.037405
-5.3119135,-5.0369716
-5.3169146,-5.03652
-5.3219137,-5.0360813
-5.326915,-5.035638
-5.331916,-5.035197
-5.336916,-5.0347548
-5.341917,-5.0343084
-5.346918,-5.0338674
-5.3519173,-5.0334234
-5.3569183,-5.032982
-5.3619194,-5.0325394
-5.3669205,-5.032098
-5.3719215,-5.0316496
-5.3769207,-5.0312033
-5.381922,-5.0307617
-5.386923,-5.03032
-5.391923,-5.029869
-5.396924,-5.0294294
-5.401925,-5.02899
-5.4069242,-5.0285387
-5.4119253,-5.028099
-5.4169264,-5.027644
-5.4219265,-5.027198
-5.4269276,-5.0267534
-5.4319286,-5.026312
-5.436928,-5.0258656
-5.441929,-5.0254164
-5.44693,-5.024973
-5.451931,-5.0245237
-5.456932,-5.0240765
-5.461932,-5.0236287
-5.4669323,-5.023185
-5.4719334,-5.0227404
-5.4769335,-5.022293
-5.4819345,-5.0218444
-5.4869356,-5.0213966
-5.4919357,-5.0209484
-5.496936,-5.0204964
-5.501937,-5.0200477
-5.506937,-5.0196037
-5.511938,-5.0191507
-5.516939,-5.01871
-5.5219383,-5.018255
-5.5269394,-5.01781
-5.5319405,-5.0173583
-5.5369415,-5.0169125
-5.5419426,-5.0164595
-5.5469427,-5.0160108
-5.551943,-5.01556
-5.556944,-5.015115
-5.561944,-5.014661
-5.566945,-5.0142117
-5.571946,-5.0137606
-5.5769463,-5.0133066
-5.5819464,-5.0128603
-5.5869474,-5.012411
-5.5919476,-5.01196
-5.5969486,-5.0115128
-5.6019497,-5.011057
-5.6069508,-5.0106077
-5.61195,-5.0101585
-5.616951,-5.0097027
-5.621952,-5.0092525
-5.626953,-5.0087957
-5.6319532,-5.0083504
-5.6369543,-5.0078998
-5.6419544,-5.0074434
-5.6469545,-5.006991
-5.6519556,-5.006541
-5.6569567,-5.0060835
-5.661957,-5.0056353
-5.666958,-5.005189
-5.671958,-5.0047345
-5.676958,-5.00428
-5.681959,-5.003824
-5.68696,-5.0033703
-5.6919613,-5.002921
-5.6969604,-5.002467
-5.7019615,-5.0020123
-5.7069626,-5.00156
-5.7119637,-5.0011015
-5.716964,-5.0006557
-5.721965,-5.0001984
-5.726965,-4.9997444
-5.731965,-4.9992943
-5.736966,-4.998838
-5.741967,-4.9983864
-5.7469673,-4.9979305
-5.7519684,-4.9974785
-5.7569685,-4.997031
-5.7619686,-4.996573
-5.7669697,-4.9961166
-5.7719707,-4.9956603
-5.776972,-4.9952083
-5.781973,-4.9947567
-5.786972,-4.9943
-5.791973,-4.993844
-5.796974,-4.993392
-5.8019743,-4.992937
-5.8069754,-4.992482
-5.8119764,-4.99203
-5.8169756,-4.9915724
-5.8219767,-4.9911156
-5.8269777,-4.9906645
-5.831978,-4.9902086
-5.836979,-4.9897566
-5.84198,-4.989297
-5.846979,-4.988846
-5.85198,-4.988391
-5.8569813,-4.98794
-5.8619823,-4.987483
-5.8669834,-4.987029
-5.8719826,-4.986575
-5.8769836,-4.9861236
-5.8819847,-4.9856625
-5.886985,-4.9852066
-5.891986,-4.9847565
-5.896987,-4.984292
-5.901986,-4.9838386
-5.906987,-4.983389
-5.9119883,-4.98293
-5.9169884,-4.9824743
-5.9219894,-4.9820185
-5.9269905,-4.9815693
-5.9319897,-4.9811134
-5.9369907,-4.9806595
-5.941992,-4.9802046
-5.946993,-4.9797516
-5.951994,-4.979293
-5.956994,-4.978839
-5.961994,-4.9783854
-5.9669952,-4.9779243
-5.9719954,-4.977476
-5.9769964,-4.9770217
-5.9819975,-4.9765673
-5.9869976,-4.97611
-5.9919977,-4.9756603
-5.996999,-4.9752035
-6.001999,-4.974748
-6.007,-4.974298
-6.012001,-4.973839
-6.017,-4.9733872
-6.0220013,-4.972928
-6.0270023,-4.972479
-6.0320034,-4.972026
-6.0370045,-4.971571
-6.0420055,-4.971116
-6.0470047,-4.970664
-6.052006,-4.970209
-6.057007,-4.969761
-6.062008,-4.969304
-6.067007,-4.96885
-6.072008,-4.968401
-6.0770073,-4.9679513
-6.0820084,-4.967493
-6.0870094,-4.967044
-6.0920105,-4.9665866
-6.0970116,-4.966136
-6.1020126,-4.9656878
-6.107012,-4.965233
-6.112013,-4.9647818
-6.117014,-4.964328
-6.122015,-4.963867
-6.127016,-4.963434
-6.132015,-4.9629765
-6.1370163,-4.9625297
-6.1420174,-4.9620733
-6.1470184,-4.9616194
-6.1520176,-4.961175
-6.1570187,-4.960722
-6.162018,-4.960269
-6.167019,-4.959821
-6.17202,-4.959368
-6.177021,-4.9589224
-6.182022,-4.9584737
-6.187023,-4.9580255
-6.1920223,-4.9575796
-6.1970234,-4.957122
-6.2020245,-4.9566746
-6.2070255,-4.9562283
-6.2120266,-4.955779
-6.2170258,-4.9553275
-6.222027,-4.9548836
-6.227028,-4.9544373
-6.232029,-4.953988
-6.237028,-4.9535446
-6.242029,-4.9530907
-6.2470303,-4.952649
-6.2520294,-4.9521976
